Name,"Sub Category","Plan","AUM","CAGR 3Y","Expense Ratio","Volatility","Sharpe Ratio","Alpha","Sortino Ratio","Tracking Error","Time since inception","SEBI Risk Category","NAV"
Canara Rob Overnight Fund,"Overnight Fund","Growth","194.6385","6.334127793751443","0.1","0.012699606293110037","11.905880899790658","-0.01","0.07","0.0015874507866387546","71","Low","1331.1744"
Shriram Multi Sector Rotation Fund,"Thematic Fund","Growth","194.6284","0","0.58","20.6733715943965","-2.6780294770595785","-8.77","-0.2339","10.816889660156473","6","Very High","7.8916"
JM Arbitrage Fund,"Arbitrage Fund","Growth","194.42085522099998","7.013364541120026","0.39","0.9858069385026665","3.1447400083313726","0.5","0.4727","0.9207214562504776","149","Low","34.5496"
SBI FMP-68-1302D,"Fixed Maturity Plans","Growth","193.8316","0","0","0.42067445845926993","3.0748921737192676","0","0.3376","0","33","Moderately Low","12.1827"
Aditya Birla SL Intl. Equity Fund,"Thematic Fund - Global","Growth","192.96349999999998","11.80963265641628","2.07","12.844064314694164","1.2064625978454533","0","0.1191","0","149","Very High","42.7303"
PGIM India Ultra Short Duration Fund,"Ultra Short Duration Fund","Growth","192.4046","7.199097551786027","0.32","0.3444768207006097","10.45018852844292","-0.13","1.4252","0.07461018697202146","149","Moderately Low","35.431"
Quantum Gold Saving Fund,"FoFs - Gold","Growth","192.17300154233197","21.52929654608453","0.03","14.568035868983849","1.6699982275439698","0","0.1763","0","169","High","36.4988"
Edelweiss Overnight Fund,"Overnight Fund","Growth","190.9559","6.357213905430914","0.11","0.012699606293110037","13.442533261256973","-0.01","0.0818","0.003174901573277509","71","Low","1333.821"
ICICI Pru Passive Strategy Fund,"FoFs (Domestic) - Equity Oriented","Growth","190.8888165063","20.78871489183669","0.15","12.626583556924652","0.6905410921878581","3.27","0.0735","5.989451817988021","149","Very High","168.2197"
Kotak Long Duration Fund,"Long Duration Fund","Growth","190.5737","0","0.34","3.476517222738872","2.0874977844299623","0","0.2183","0","15","Moderate","11.3092"
ICICI Pru Nifty LargeMidcap 250 Index Fund,"Index Fund","Growth","189.5457111181","0","0.29","17.968355453964058","0.31114035418119584","2.34","0.0295","0.07778508854529896","15","Very High","11.9583"
Zerodha ELSS Tax Saver Nifty LargeMidcap 250 Index Fund,"Equity Linked Savings Scheme (ELSS)","Growth","189.16060000000002","0","0.28","18.001691920483474","0.34606427148724844","2.6","0.0328","0.02857411415949758","19","Very High","13.6793"
Tata BSE Select Business Groups Index Fund,"Index Fund","Growth","189.13984778559998","0","0.44","19.97013089591553","-0.44766112183212875","0","-0.0464","0","6","Very High","9.7638"
Bank of India Bluechip Fund,"Large Cap Fund","Growth","189.1108","19.242291717190252","0.9","19.11766982349052","-0.03174901573277509","-0.7000000000000001","-0.0029","5.351296601759241","48","Very High","16.48"
JM ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","189.027264487","23.22227688509284","1.11","19.666927795667526","0.18573174203673426","1.71","0.0171","5.4798801154769805","149","Very High","53.4801"
Aditya Birla SL Debt Plus Arbitrage FOF,"FoFs (Domestic) - Debt Oriented","Growth","188.5404","7.8643873983036405","0.1","2.34466481186544","2.3303777547856916","0","0.2611","0","149","Moderate","39.5728"
Aditya Birla SL Global Excellence Equity FoF,"FoFs (Overseas)","Growth","188.433","19.63185476881528","0.68","19.062109045958163","0.32860231283422214","0","0.0337","0","149","Very High","34.9834"
Mirae Asset Nifty200 Alpha 30 ETF FoF,"FoFs (Domestic) - Equity Oriented","Growth","187.8302","0","0.18","22.338607469580552","-0.9842194877160277","4.05","-0.0955","2.8335996541501767","11","Very High","8.532"
Baroda BNP Paribas Dynamic Bond Fund,"Dynamic Bond Fund","Growth","186.0778","9.322845652564293","0.7","2.4129251956909066","3.0098066914670785","-0.8500000000000001","0.3311","1.0635920270479655","149","Moderate","51.5962"
DSP FMP 270-1144D,"Fixed Maturity Plans","Growth","185.6158","0","0","0.5841818894830616","7.168927752460615","0","0.9135","0","28","Moderately Low","11.8884"
Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF FoF,"FoFs (Domestic) - Equity Oriented","Growth","185.13060000000002","0","0.2","23.57681908315878","-0.2333552656358969","2.19","-0.0224","4.249605755831945","15","Very High","10.173"
PGIM India Money Market Fund,"Money Market Fund","Growth","184.4493","7.3792386359675","0.2","0.3905128935131336","9.986652898744405","0","1.4519","0","63","Moderately Low","1361.3221"
Tata Nifty G-Sec Dec 2029 Index Fund,"Flexi Cap Fund","Growth","183.6915712492","0","0.14","1.306471997403695","5.473530312330425","0","0.6916","0","29","Moderate","12.374"
ITI Bharat Consumption Fund,"Sectoral Fund - Consumption","Growth","183.3874","0","0.5","15.709412984577114","2.4526114653568754","-1.08","0.2892","2.011300146671302","4","Very High","10.992"
Kotak Nifty AAA Bond Jun 2025 HTM Index Fund,"Flexi Cap Fund","Growth","182.25779999999997","0","0.08","0.34130191912733215","10.250169729326439","0","1.301","0","15","Moderately Low","10.8978"
Quant Overnight Fund,"Overnight Fund","Growth","181.6335","0","0.14","0.13017096450437787","8.496036610090615","0.01","0.6518","0.0174619586530263","30","Low","11.7972"
UTI FTIF-XXXV-II(1223D),"Fixed Maturity Plans","Growth","181.59470000000002","0","0","0.5794195371231453","7.294336364605077","0","0.9324","0","30","Moderately Low","11.9904"
Axis Floater Fund,"Floating Rate Fund","Growth","181.1425","8.938149317158484","0.2","2.3938757862512414","3.1193407957451527","0","0.334","0","47","Moderate","1331.2353"
Aditya Birla SL US Treasury 3-10 year Bond ETFs FoF,"FoFs (Overseas)","Growth","179.96020000000001","0","0.15","5.884680066069862","0.7651512791598797","0","0.083","0","20","Very High","11.3043"
Aditya Birla SL Long Duration Fund,"Long Duration Fund","Growth","178.8276","0","0.43","2.6986663372858826","3.012981593040356","0","0.3339","0","34","Moderate","13.2417"
Edelweiss Government Securities Fund,"Gilt - Short & Mid Term Fund","Growth","178.0336","9.011032920030804","0.51","2.806612990777318","2.484360481089651","0","0.274","0","136","Moderate","26.5581"
SBI Retirement Benefit Fund-Conservative Plan,"Solution Oriented, Retirement Fund - Debt Oriented","Growth","177.46450000000002","10.950220988762393","0.92","3.6733611202820775","1.5938005897853096","-0.41000000000000003","0.1593","0.9969190940091377","52","Moderate","14.7119"
Nippon India FHF-XLIII-5-2315D,"Fixed Maturity Plans","Growth","176.81459999999998","9.02046993578507","0","1.28742258796403","5.197313875455283","0","0.7371","0","39","Moderately Low","12.7399"
Bandhan Retirement Fund,"Solution Oriented, Retirement Fund - Equity Oriented","Growth","176.53310000000002","0","0.7","9.691387052429597","0.5556077753235641","0","0.0532","0","20","Very High","12.823"
WOC Balanced Hybrid Fund,"Balanced Hybrid Fund","Growth","176.4082","0","0.68","9.356434936448819","0.9032594975974513","0","0.0866","0","20","High","13.009"
Union Money Market Fund,"Money Market Fund","Growth","175.5466","7.113471689836204","0.16","0.3571764269937197","10.458125782376115","0","1.4638","0","46","Moderately Low","1260.0715"
Tata Nifty Capital Markets Index Fund,"Index Fund","Growth","175.0730424271","0","0.48","34.10320524936036","0.6587920764550831","-103.16000000000001","0.0714","0.1523952755173204","8","Very High","11.3285"
UTI Nifty SDL Plus AAA PSU Bond Apr 2026 75:25 Index Fund,"Flexi Cap Fund","Growth","174.921","0","0.18","0.48575994071145884","8.580171501782468","0","1.2395","0","28","Moderately Low","11.8975"
Baroda BNP Paribas Credit Risk Fund,"Credit Risk Fund","Growth","173.8157","8.767136678603492","0.85","0.776263434666351","7.719773175424263","0","1.0508","0","125","Moderately High","24.3733"
Tata Retirement Sav Fund - Cons Plan,"Solution Oriented, Retirement Fund - Debt Oriented","Growth","173.22994317299998","10.730023073599382","1.02","5.567189908742112","0.8524610724250111","-0.54","0.0821","2.198619339494675","149","Moderately High","36.8457"
UTI Gilt Fund with 10 year Constant Duration,"Gilt - Long Term Fund","Growth","172.8022","0","0.23","2.2398930599472826","3.5384278034177834","0.15","0.4019","0.43337406475238","34","Moderate","12.9264"
Bandhan Long Duration Fund,"Long Duration Fund","Growth","172.0106","0","0.25","3.4161940928465997","2.036699359257522","0","0.2124","0","15","Moderate","11.3089"
Kotak Energy Opportunities Fund,"Sectoral Fund - Energy & Power","Growth","171.335","0","0","5.089367221963847","5.6179883339145515","0","0.8221","0","2","Very High","10.285"
HDFC NIFTY G-Sec Apr 2029 Index Fund,"Flexi Cap Fund","Growth","169.528","0","0.2","1.3017096450437786","5.349709150972603","0","0.6754","0","27","Moderate","12.2974"
ICICI Pru India Equity,"FoFs (Domestic) - Equity Oriented","Growth","168.32135527210002","23.73861833536335","0.61","13.766373221731278","0.5762446355498678","3.56","0.0556","3.546365057350977","64","Very High","31.2693"
HSBC Dynamic Bond Fund,"Dynamic Bond Fund","Growth","167.6727","8.615915571092359","0.19","2.4208624496241002","3.0415557071998536","0","0.3333","0","149","Moderate","32.4988"
DSP Regular Savings Fund,"Conservative Hybrid Fund","Growth","166.7078","11.39213213215684","0.5","3.8162316910795657","2.063686022630381","0.48","0.2148","1.750958217662546","149","Moderate","65.9489"
Invesco India Medium Duration Fund,"Medium Duration Fund","Growth","166.4298","8.246101603616228","0.4","1.1397896648066257","5.5259161882895045","0","0.6903","0","47","Moderate","1286.4298"
SBI FMP-76-1221D,"Fixed Maturity Plans","Growth","166.0067","0","0","0.35082662384716473","3.711459939161408","0","0.3895","0","29","Moderately Low","11.9076"
HDFC FMP-Sr 46-1158D-July 2022,"Fixed Maturity Plans","Growth","165.19119999999998","0","0","0.3524140746338035","9.348497682515625","0","1.1857","0","35","Low","12.1955"
Helios Financial Services Fund,"Sectoral Fund - Banks & Financial Services","Growth","164.38119999999998","0","0.82","17.681026861582446","0.5984689465628104","0.4","0.0617","7.018119927729933","12","Very High","11.3"
Bandhan Nifty 100 Index Fund,"Index Fund","Growth","163.7342","16.484127222962663","0.1","16.28724507091362","0.3016156494613633","2.19","0.0293","0.04921097438580139","40","Very High","15.0611"
Edelweiss Nifty 50 Index Fund,"Index Fund","Growth","162.43290000000002","15.826449630979923","0.05","15.528443594900295","0.43019916317910245","1.3599999999999999","0.0432","0.12064625978454534","44","Very High","14.4909"
Aditya Birla SL CRISIL IBX SDL Jun 2032 Index Fund,"Flexi Cap Fund","Growth","162.0112","0","0.22","1.8985911408199503","3.9575148110904146","0","0.5116","0","28","Moderate","12.5117"
Mahindra Manulife Overnight Fund,"Overnight Fund","Growth","161.79319999999998","6.415499996317475","0.1","0.012699606293110037","16.444402698790856","0.01","0.1039","0.004762352359916263","71","Low","1334.1418"
HDFC Retirement Savings Fund-Hybrid-Debt Plan,"Solution Oriented, Retirement Fund - Debt Oriented","Growth","160.7965","11.50810929113626","1.02","4.0606991122219345","1.3588578733627736","0","0.1323","0","112","Moderately High","24.3275"
Union Retirement Fund,"Solution Oriented, Retirement Fund - Equity Oriented","Growth","160.7038","0","1","16.849202649383738","0.33812701755405467","2.48","0.0316","2.6399306581802486","33","Very High","15.78"
Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund,"Index Fund","Growth","159.6105","17.654068915602082","0.51","13.245689363713767","0.5714822831899515","0","0.0561","0","56","Very High","19.3518"
HDFC FMP-Sr 47-2638D-Feb 2023,"Fixed Maturity Plans","Growth","159.3537","0","0","1.7287339066496035","4.80362608036887","0","0.585","0","28","Moderate","12.5831"
Motilal Oswal Innovation Opportunities Fund,"Thematic Fund","Growth","158.60569999999998","0","1.31","18.70969497132436","3.406669388126767","14.46","0.4154","5.902142024722889","4","Very High","11.7942"
SBI FMP-74-1243D,"Fixed Maturity Plans","Growth","158.5448","0","0","0.3714634840734685","3.8733799193985607","0","0.4354","0","29","Moderately Low","11.9871"
Edelweiss US Value Equity Offshore Fund,"FoFs (Overseas)","Growth","155.89","9.982055987966177","1.47","17.558793151011265","0.2571670274354782","0","0.0257","0","142","Very High","34.203"
Nippon India Retirement Fund-Income Generation,"Solution Oriented, Retirement Fund - Debt Oriented","Growth","155.563","11.967228622853998","0.97","4.725840991823572","1.4810915839339578","-0.7000000000000001","0.1493","2.0192374006044957","124","Moderately High","23.2866"
Invesco India Gold ETF FoF,"FoFs - Gold","Growth","155.4795","21.189240460005788","0.1","15.811009834921993","1.571576278772367","0","0.1691","0","149","High","27.9823"
Helios Overnight Fund,"Overnight Fund","Growth","155.1214","0","0.13","0.12699606293110036","7.741997486437206","-0.03","0.6039","0.012699606293110037","20","Low","1106.9935"
Samco Large Cap Fund,"Large Cap Fund","Growth","154.26850000000002","0","0.67","9.819970566147335","-1.0191434050220802","-6.81","-0.099","1.8144562491280962","3","Moderately High","9.88"
Axis NASDAQ 100 FoF,"FoFs (Overseas)","Growth","153.2985","0","0.29","21.762362834030686","0.6175183560024754","0","0.0613","0","31","Very High","19.497"
Franklin India G-Sec Fund,"Gilt - Short & Mid Term Fund","Growth","153.293873937","7.580564143672985","0.6","1.4636296252809315","4.4607367104549","0","0.5856","0","149","Moderate","64.9694"
LIC MF Value Fund,"Value Fund","Growth","152.57569999999998","18.50411042911646","0.96","22.48147804037804","0.20478115147639933","1.92","0.0189","9.264362790823771","82","Very High","25.3621"
Edelweiss Nifty Alpha Low Volatility 30 Index Fund,"Index Fund","Growth","152.4183","0","0.4","15.20460363442599","-0.3270148620475834","1.78","-0.0324","0.08572234247849274","13","Very High","9.9447"
Nippon India Nifty Bank Index Fund,"Index Fund","Growth","152.3192","0","0.2","18.017566428349863","0.6238681591490305","1.8900000000000001","0.0622","0.14128312001084914","16","Very High","11.8973"
LIC MF Money Market Fund,"Money Market Fund","Growth","152.2463","0","0.19","0.3127278049678346","8.73097932651315","0","1.2838","0","34","Moderately Low","1198.0188"
Bandhan CRISIL IBX 90:10 SDL Plus Gilt - Sep 2027 Index Fund,"Flexi Cap Fund","Growth","151.0868","0","0.08","0.9191340054638388","6.110098077772566","0","0.8913","0","31","Moderately Low","12.2723"
Samco Special Opportunities Fund,"Thematic Fund","Growth","149.679","0","0.91","21.84808517650918","-1.0445426176083004","-6.25","-0.0967","11.647126421568542","12","Very High","8.5"
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund,"Flexi Cap Fund","Growth","149.50959999999998","0","0.2","1.1112155506471282","5.816419682244396","0","0.8714","0","31","Moderately Low","12.4999"
Motilal Oswal Nifty Capital Market Index Fund,"Index Fund","Growth","147.238","0","0.38","37.22254604510552","-0.06667293303882768","-111.92999999999999","-0.0074","0.02222431101294256","6","Very High","9.8605"
Shriram Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","146.58270000000002","0","0.55","14.434690002906194","-0.37463838564674606","0","-0.0327","0","21","Very High","12.3232"
Invesco India Credit Risk Fund,"Credit Risk Fund","Growth","146.55610000000001","10.601633151127587","0.28","1.855729969580704","4.205157133806061","0","0.9187","0","129","Moderately High","2147.6892"
HSBC Income Plus Arbitrage Active FOF,"FoFs (Domestic) - Hybrid","Growth","146.1983","8.523434649659634","0.08","2.171632676121816","1.9890758356583593","0","0.1892","0","134","Moderate","22.6945"
SBI FMP-47-1434D,"Fixed Maturity Plans","Growth","143.533","7.139793866439126","0","0.13652076765093288","4.911572733860306","0","0.3176","0","47","Low","12.4531"
HSBC Conservative Hybrid Fund,"Conservative Hybrid Fund","Growth","143.47899999999998","12.336159185525354","1.34","6.213282378904085","1.1397896648066257","0","0.115","0","149","Moderately High","68.7276"
Axis Nifty Bank Index Fund,"Index Fund","Growth","143.44999900000002","0","0.18","18.054077796442552","0.6318054130822243","2.03","0.0627","0.10635920270479655","13","Very High","11.3822"
Groww Liquid Fund,"Liquid Fund","Growth","142.436258665","6.895849336837423","0.1","0.17620703731690174","9.953316432224991","-0.03","0.8402","0.06349803146555018","150","Moderately Low","2542.1811"
Nippon India Nifty G-Sec Oct 2028 Maturity Index Fund,"Flexi Cap Fund","Growth","141.1839","0","0.2","1.0286681097419128","6.179945912384671","0","0.8041","0","27","Moderately Low","12.2105"
Quant Gilt Fund,"Gilt - Short & Mid Term Fund","Growth","138.7382","0","0.51","1.2651982769510872","4.709966483957185","0","0.6144","0","30","Moderate","12.2327"
ICICI Pru Nifty Auto Index Fund,"Index Fund","Growth","137.4036886131","0","0.43","21.344863277144693","-0.13493331686429413","4.15","-0.0139","0.1254086121444616","32","Very High","18.8077"
SBI FMP-52-1848D,"Fixed Maturity Plans","Growth","137.4022","7.908574707514715","0","0.4365489663256575","3.9702144173835245","0","0.4863","0","45","Moderately Low","12.4532"
Union Equity Savings Fund,"Equity Savings","Growth","137.16549999999998","9.448406432706168","1.46","5.14969035185612","0.5190964072308727","0","0.0487","0","82","Moderate","17.28"
Nippon India Nifty IT Index Fund,"Index Fund","Growth","136.78719999999998","0","0.25","22.792618394559234","0.5032218993644851","-0.5499999999999999","0.0548","0.11429645663799032","16","Very High","10.0938"
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index Fund,"Flexi Cap Fund","Growth","136.17340000000002","0","0.2","0.8508736216383724","6.962559150197577","0","1.0099","0","28","Moderately Low","12.138"
Edelweiss Nifty 100 Quality 30 Index Fund,"Index Fund","Growth","135.958","17.325998438502644","0.3","14.164823369177606","0.04127372045260761","2.5700000000000003","0.0043","0.12699606293110036","44","Very High","14.4491"
Quantum Dynamic Bond Fund,"Dynamic Bond Fund","Growth","135.32299999999998","9.200994590018595","0.51","2.3938757862512414","2.955833364721361","-0.8999999999999999","0.3227","1.1207402553669605","121","Moderate","22.0569"
Edelweiss CRISIL IBX AAA Financial Services Bond - Jan 2028 Index Fund,"Flexi Cap Fund","Growth","135.0728","0","0.16","0.9683449798496402","6.8990611187320265","0","0.9509","0","7","Moderate","10.519"
Tata Nifty MidSmall Healthcare Index Fund,"Index Fund","Growth","134.74320821519999","0","0.5","18.271558554212064","0.9032594975974513","-1.4500000000000002","0.0885","0.1635074310237917","14","Very High","12.1868"
Canara Rob Dynamic Bond Fund,"Dynamic Bond Fund","Growth","134.3235","8.533518331266743","0.63","2.7701016226846265","2.43356205591721","-1.59","0.2606","1.4287057079748788","149","Moderate","32.9359"
Bank of India Balanced Advantage Fund,"Balanced Advantage Fund","Growth","134.2319","13.224529029007437","1.2","12.437676913314641","-0.01428705707974879","0","-0.0013","0","135","Very High","26.5321"
Shriram Flexi Cap Fund,"Flexi Cap Fund","Growth","134.0427","15.350596576426657","0.85","20.2638092914437","-0.48258503913818135","-3.7900000000000005","-0.0425","7.354659494497349","81","Very High","22.1692"
Union Gilt Fund,"Gilt - Short & Mid Term Fund","Growth","133.9655","0","0.65","2.968532971014471","2.31926559927922","0","0.2444","0","34","Moderate","12.6139"
ICICI Pru FMP-88-1226D-F,"Fixed Maturity Plans","Growth","133.362432351","0","0","0.5857693402697004","7.278461856738689","0","0.924","0","30","Moderately Low","12.0005"
Canara Rob Gilt Fund,"Gilt - Short & Mid Term Fund","Growth","133.2407","8.834460910196196","0.54","2.920909447415308","2.4446742114236817","0","0.2617","0","149","Moderate","82.7326"
Bandhan US Treasury Bond 0-1 year FoF,"FoFs (Overseas)","Growth","132.83610000000002","0","0.12","3.709872488374769","0.9619951767030852","0","0.0934","0","27","Very High","11.4922"
LIC MF Focused Fund,"Focused Fund","Growth","132.12290000000002","16.39012707448679","1.61","19.087508258544382","0.5540203245369253","4.279999999999999","0.0569","8.121398224443869","91","Very High","23.7293"
SBI FMP-46-1850D,"Fixed Maturity Plans","Growth","131.83350000000002","7.688426237957113","0","0.3936877950864111","3.8416309036657856","0","0.4521","0","47","Moderately Low","12.7398"
TRUSTMF Banking & PSU Fund,"Banking & PSU Fund","Growth","131.562956732","7.675001999259923","0.21","0.795312844106016","6.794289366813869","0.86","0.9382","0.5984689465628104","52","Moderate","1298.1645"
Nippon India Active Momentum Fund,"Thematic Fund","Growth","130.9743","0","0.68","20.076490098620326","2.8335996541501767","-23.56","0.327","3.174901573277509","4","Very High","11.4843"
ICICI Pru Quant Fund,"Thematic Fund","Growth","130.42348579199998","19.790354039504177","1.39","14.361667266720811","0.5444956198170927","2.94","0.054","4.306753984150941","54","Very High","23.12"
Motilal Oswal Quant Fund,"Thematic Fund","Growth","130.0358","0","0.87","22.117951810237766","0.04127372045260761","0.5599999999999999","0.0039","11.207402553669606","12","Very High","10.2813"
Kotak FMP-310-1131D,"Fixed Maturity Plans","Growth","129.257","0","0","0.5825944386964229","7.234013234712804","0","0.9214","0","27","Moderately Low","11.7754"
HSBC Nifty Next 50 Index Fund,"Index Fund","Growth","128.816","20.857915377733114","0.34","22.910089752770503","-0.1396956692242104","2.1399999999999997","-0.0128","0.16033252945051418","62","Very High","29.2656"
Bandhan Nifty200 Momentum 30 Index Fund,"Index Fund","Growth","128.0512","0","0.42","23.89907159284645","-0.627043060722308","3.9800000000000004","-0.0587","0.29367839552816954","33","Very High","15.6435"
Edelweiss Nifty Next 50 Index Fund,"Index Fund","Growth","126.8175","0","0.09","22.8402419181584","-0.12382116135782284","2.27","-0.0115","0.19049409439665055","31","Very High","15.5013"
Groww Nifty EV & New Age Automotive ETF FOF,"FoFs (Domestic) - Equity Oriented","Growth","126.61141208","0","0.19","19.54945643745626","-0.8540485232116499","5.48","-0.0883","3.943227754010666","10","Very High","8.9836"
DSP FMP 268-1281D,"Fixed Maturity Plans","Growth","126.0184","0","0","0.5222713088041502","7.989639809152851","0","1.1205","0","31","Moderately Low","12.0866"
Bank of India Short Term Income Fund,"Short Duration Fund","Growth","125.80120000000001","10.396398013582342","0.45","2.0763856289234908","3.3193595948616355","0","1.0593","0","149","Moderate","29.0657"
Axis NIFTY IT Index Fund,"Index Fund","Growth","125.733601","0","0.32","22.718008207587214","0.4936971946446526","-0.05","0.0537","0.090484694838409","23","Very High","12.9393"
SBI FMP-78-1170D,"Fixed Maturity Plans","Growth","125.5218","0","0","0.2920909447415308","4.5210598403471725","0","0.4953","0","28","Moderately Low","11.8879"
LIC MF Gold ETF FoF,"FoFs - Gold","Growth","125.45030000000001","21.84317571087586","0.2","16.174536065062266","1.525540205959843","0","0.1616","0","149","High","26.2141"
SBI Magnum Children's Benefit Fund-Savings Plan,"Solution Oriented - Children's Fund","Growth","124.77600000000001","13.81622791787609","0.85","4.956021355886191","1.8192186014880125","0","0.1908","0","149","Moderately High","119.097"
Bank of India Money Market Fund,"Money Market Fund","Growth","124.16120000000001","0","0.12","0.5587826768968416","10.475587741029141","0","1.683","0","4","Moderately Low","10.2924"
Quantum Equity FoF,"FoFs (Domestic) - Equity Oriented","Growth","124.12450000000001","19.412948534179097","0.51","15.77767336840258","0.40321249980624363","2.6599999999999997","0.0385","2.325615402425775","191","Very High","83.621"
DSP World Mining FoF,"FoFs (Overseas)","Growth","123.47129999999999","0.6717496640033405","1.51","25.267454170929053","-0.18573174203673426","0","-0.0193","0","149","Very High","17.873"
SBI FMP-50-1843D,"Fixed Maturity Plans","Growth","122.0274","7.865355195682455","0","0.41432465531271495","4.213094387739255","0","0.5179","0","45","Moderately Low","12.4902"
ICICI Pru BSE 500 ETF FOF,"FoFs (Domestic) - Equity Oriented","Growth","121.08158166429999","17.94555450046613","0.14","15.658614559404674","0.23494271642253567","1.6500000000000001","0.0227","6.087873766759623","42","Very High","15.6215"
Baroda BNP Paribas NIFTY SDL Dec 2026 Index Fund,"Flexi Cap Fund","Growth","121.0394","0","0.19","0.8334116629853461","6.1005733730527325","0","0.9172","0","29","Moderately Low","12.0196"
JM Short Duration Fund,"Short Duration Fund","Growth","121.03310906799999","0","0.37","0.8159497043323198","6.960971699410938","0","0.9415","0","34","Moderate","12.3241"
Canara Rob Income Fund,"Medium to Long Duration Fund","Growth","120.84290000000001","8.136566513998611","0.74","1.7573080208091012","3.3812701755405468","0","0.3692","0","149","Moderate","62.5716"
ICICI Pru Nifty50 Equal Weight Index Fund,"Index Fund","Growth","120.8383475531","0","0.4","16.12373763988983","0.3063780018212796","1.79","0.031","0.12382116135782284","32","Very High","16.1093"
Groww Largecap Fund,"Large Cap Fund","Growth","120.37101471199999","17.548225462134127","1.03","16.530125041269347","0.1222337105711841","0.38999999999999996","0.0119","3.0479055103464088","149","Very High","50.27"
Taurus Mid Cap Fund,"Mid Cap Fund","Growth","119.6715","22.637311213791268","2.16","21.84173537336262","-0.0523858759590789","0.22999999999999998","-0.0047","5.341771897039409","149","Very High","126.88"
Mirae Asset Dynamic Bond Fund,"Dynamic Bond Fund","Growth","119.265","7.805134795779534","0.17","0.6778414858947481","7.575315153840136","1.24","1.0706","1.1461394679531807","99","Moderately Low","17.6364"
Edelweiss Nifty Smallcap 250 Index Fund,"Index Fund","Growth","119.0206","0","0.14","23.200593246725397","0.19049409439665055","3.73","0.0177","0.19366899596992806","31","Very High","17.3971"
SBI FMP-43-1616D,"Fixed Maturity Plans","Growth","118.7597","7.2772360755660515","0","0.18731919282337303","4.6353562969851625","0","0.3875","0","50","Low","12.7364"
Kotak Nifty Smallcap 50 Index Fund,"Index Fund","Growth","118.41760000000001","0","0.26","24.54516406300842","0.31590270654111213","3.11","0.0302","0.284153690808337","26","Very High","19.979"
Shriram Liquid Fund,"Liquid Fund","Growth","118.0862","0","0.12","0.15398272630395918","4.646468452491635","0","0.3742","0","7","Moderately Low","1037.6697"
Canara Rob Corp Bond Fund,"Corporate Bond Fund","Growth","117.50319999999999","7.564073711134078","0.38","0.9286587101836714","5.714822831899515","0","0.7219","0","136","Moderate","23.3442"
Kotak NIFTY Midcap 150 Momentum 50 Index Fund,"Index Fund","Growth","116.9967","0","0.28","24.607074643687334","-0.6349803146555018","6.88","-0.0637","0.4508360234054063","8","Very High","9.233"
PGIM India Gilt Fund,"Gilt - Short & Mid Term Fund","Growth","116.3925","9.003974411271876","0.5","2.533571455475452","2.938371406068334","0","0.3167","0","149","Moderate","33.2017"
Aditya Birla SL CRISIL IBX Gilt June 2027 Index Fund,"Flexi Cap Fund","Growth","116.3168","0","0.26","0.7651512791598797","6.978433658063964","0","1.1335","0","12","Moderately Low","10.9411"
Kotak FMP-304-3119D,"Fixed Maturity Plans","Growth","115.8484","0","0","2.2208436505076175","3.8940167796248644","0","0.4715","0","30","Moderate","12.7067"
Bandhan Conservative Hybrid Fund,"Conservative Hybrid Fund","Growth","115.74510000000001","9.358595185997242","1.05","3.638437202976025","1.5953880405719483","0.31","0.1747","2.6018318393009183","149","Moderately High","35.922"
Edelweiss Emerging Markets Opp Eq. Offshore Fund,"FoFs (Overseas)","Growth","115.1318","7.024324024752859","1.49","17.869933505192456","0.32066505890102837","0","0.031","0","131","Very High","17.7468"
Quantum Small Cap Fund,"Small Cap Fund","Growth","114.98540000000001","0","0.7","16.014203535611752","0.6889536414012194","5.91","0.0694","8.180133903549502","19","Very High","12.57"
Nippon India FHF-XLV-4-1111D,"Fixed Maturity Plans","Growth","114.7852","0","0","0.5889442418429779","7.273699504378773","0","0.9306","0","27","Moderately Low","11.7811"
Navi Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","114.761172","16.24264632496011","0.42","13.31871209989915","0.5175089564442339","0.4","0.0507","6.184708264744588","86","Very High","22.6916"
Bajaj Finserv Banking and PSU Fund,"Banking & PSU Fund","Growth","114.71879999999999","0","0.34","1.093753591994102","5.797370272804732","0","0.7888","0","19","Moderate","11.5679"
Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund,"Index Fund","Growth","114.5458622469","0","0.5","19.36054979384625","0.11270900585135157","2.23","0.0108","0.16033252945051418","14","Very High","11.0164"
PGIM India Dynamic Bond Fund,"Dynamic Bond Fund","Growth","114.0642","9.01925888732984","0.36","2.251005215453754","3.3590458645276047","-0.37","0.3716","0.9953316432224991","149","Moderate","3024.161"
ICICI Pru Debt Mgmt Fund,"FoFs (Domestic) - Debt Oriented","Growth","113.93774719299999","8.436843764132451","0.41","1.0286681097419128","5.459243255250676","0.5700000000000001","0.6316","0.5937065942028942","149","Moderately High","46.8443"
